FinInstrmGnlAttrbts.Id,FinInstrmGnlAttrbts.FullNm,FinInstrmGnlAttrbts.ClssfctnTp,FinInstrmGnlAttrbts.CmmdtyDerivInd,FinInstrmGnlAttrbts.NtnlCcy,Issr,a_count,contains_a
DE000MA44EW4,Open End Turbo Long Veeva Systems emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA44GB3,Open End Turbo Long Bertrandt emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA44HC9,Mini Long 2G Energy emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA44HS5,Mini Long Traton emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA44JA9,Mini Long Galp Energia emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA44JC5,Mini Long Wacker Neuson emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA44JE1,Mini Long Ipsos emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA44JP7,Mini Long Bertrandt emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA44JQ5,Mini Long Banco Santander emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,5,YES
DE000MA44K42,Mini Long Siemens emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA44KA7,Mini Long BYD emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA45QT1,Open End X-Turbo Long DAX / X-DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA45QU9,Open End X-Turbo Long DAX / X-DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA45QV7,Open End X-Turbo Long DAX / X-DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA45QW5,X-Turbo Long DAX / X-DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA45RU7,Mini Long DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA45RV5,Mini Long DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA45RW3,Mini Long DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA45S43,Open End Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA45S50,Open End Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA45S68,Open End Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA45SZ4,Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA45T00,Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA45T18,Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA45UZ0,Mini Long NXP Semiconductors emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA45XR1,Mini Long Pinterest emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA45XT7,Mini Long Chart Industries emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA45XV3,Mini Long eog resources emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA45XX9,Mini Long Uber emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA45XZ4,Mini Long TPI Composites emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA45Y03,Mini Long Planet Fitness emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA45Y29,Mini Long Under Armour A emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA45Y37,Mini Long Norfolk Southern emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA45YL2,Mini Long FMC emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA45YV1,Mini Long 2G Energy emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA45Z28,Mini Long Lenzing emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA45ZF1,Mini Long HeidelbergCement emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA45ZT2,Mini Long Serviceware emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA45ZU0,Mini Long SAF-Holland emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA45ZZ9,Mini Long Aurelius emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA46344,Open End Turbo Long Neste emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA46YH8,Mini Long DAX / X-DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA46YJ4,Mini Long DAX / X-DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA46YM8,Mini Long WTI Future emittiert von Morgan Stanley & Co. Int. plc,RFMTCA,True,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA46YR7,Open End X-Turbo Long DAX / X-DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA46YS5,Open End X-Turbo Long DAX / X-DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA46YT3,Open End X-Turbo Long DAX / X-DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA46YU1,Open End X-Turbo Long DAX / X-DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA46YV9,Open End X-Turbo Long DAX / X-DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA46YW7,Open End X-Turbo Long DAX / X-DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA46YX5,Open End X-Turbo Long DAX / X-DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA46YY3,Open End X-Turbo Long DAX / X-DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA46ZA0,X-Turbo Long DAX / X-DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA46ZB8,X-Turbo Long DAX / X-DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA46ZC6,X-Turbo Long DAX / X-DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA46ZD4,X-Turbo Long DAX / X-DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA46ZE2,X-Turbo Long DAX / X-DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA46ZF9,X-Turbo Long DAX / X-DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA46ZG7,X-Turbo Long DAX / X-DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA46ZH5,X-Turbo Long DAX / X-DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA46ZJ1,X-Turbo Long DAX / X-DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA47128,Open End Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA47136,Open End Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA47144,Open End Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA47151,Open End Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA47169,Open End Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA47177,Open End Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA47185,Open End Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA47193,Open End Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA471A8,Mini Long MDAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA471B6,Mini Long MDAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA471C4,Mini Long DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA471D2,Mini Long DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA471E0,Mini Long DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA471F7,Mini Long DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA471G5,Mini Long DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA471H3,Mini Long DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA471J9,Mini Long DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA471K7,Mini Long DAX emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA471W2,Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA471X0,Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA471Y8,Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA471Z5,Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA47201,Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA47219,Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA47227,Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA47235,Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA47243,Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA47250,Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA47268,Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA47276,Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA47284,Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA47292,Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA472A6,Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA472B4,Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA472C2,Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA472D0,Turbo Long DAX emittiert von Morgan Stanley & Co. Int. plc,RWINCE,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA474E4,Mini Long S&P 500 emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA474F1,Mini Long NASDAQ 100 emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA474G9,Mini Long Russian Depositary Index USD emittiert von Morgan Stanley & Co. Int. plc,RFITCA,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA475Z6,Mini Long JD.com emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA476Q3,Open End Turbo Long Uber emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA476R1,Open End Turbo Long PayPal emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA47755,Mini Long Sunrun emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA47789,Mini Long match emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA477D9,Mini Long Amazon emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA477G2,Mini Long Netflix emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA477H0,Mini Long Uber emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA477P3,Mini Long Monolithic Power Systems emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA47938,Open End Turbo Long Bertrandt emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA479W5,Mini Long Stabilus emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA47A17,Mini Long Eramet emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA47A25,Mini Long Siemens Energy emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA47A82,Mini Long Infineon emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA47A90,Mini Long Soitec emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA47AE3,Mini Long Atoss Software emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA47AF0,Mini Long Continental emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA47AL8,Mini Long Quadient emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA47AT1,Mini Long Novozymes emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA47AV7,Mini Long Kion Group emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA47AZ8,Mini Long Daimler emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA47B08,Mini Long Husqvarna emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA47B57,Mini Long Peugeot emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA47BB7,Mini Long Hella emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA47BE1,Mini Long Aurelius emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA47BN2,Mini Long EXOR emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA4B5N6,Mini Long Dr Hoenle emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA4B5Y3,Mini Long Fabasoft emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA4B658,Mini Long Renault emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA4B674,Mini Long adidas emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA4B8F6,Mini Long Interparfums emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA4C6Y0,Open End Turbo Long adidas emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA4CBM4,Mini Long Akka Technologies emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA4CCD1,Mini Long Xiaomi emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA4CCE9,Mini Long Xiaomi emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA4DGF5,Turbo Long adidas emittiert von Morgan Stanley & Co. Int. plc,RWSNCE,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA4E355,Open End Turbo Short Dialog Semiconductor emittiert von Morgan Stanley & Co. Int. plc,RFSTPA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA4E538,Mini Long Endeavour Mining emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA4E5H5,Mini Long Xiaomi emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA4EQG0,Mini Short Zoom Video Communications emittiert von Morgan Stanley & Co. Int. plc,RFSTPA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA4ERJ2,Mini Long Carbon Emission ICE EUA Future emittiert von Morgan Stanley & Co. Int. plc,RFMTCA,True,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA4F1F7,Mini Long Alstom emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA4F4A2,Mini Long Bachem Holding emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA4FJV1,Open End Turbo Long Kirkland Lake Gold emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA4FP69,Open End Turbo Long Ross Stores emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA4FPM7,Open End Turbo Long Walt Disney emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA4FPN5,Open End Turbo Long Walt Disney emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA4FQ84,Open End Turbo Long Xiaomi emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA4FQ92,Open End Turbo Long adidas emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA4FQQ6,Open End Turbo Long Beiersdorf emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA4FS09,Mini Long Muenchener Rueck emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA4FST6,Mini Long Xiaomi emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA4FT24,Mini Long Beiersdorf emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA4FTD8,Mini Long SNP Schneider Neureither Partner emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA4FUS4,Open End Turbo Long Getlink emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA4FUW6,Open End Turbo Long Renault emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA4FUX4,Open End Turbo Long Renault emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA4GVR2,Mini Long First Majestic Silver emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA4HPV4,Open End Turbo Long SNP Schneider Neureither Partner emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA4HQ33,Open End Turbo Long Kering emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA4HS07,Open End Turbo Long Christian Dior emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA4HS31,Open End Turbo Long Xiaomi emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA4HS49,Open End Turbo Long Xiaomi emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA4HSG9,Open End Turbo Long Alstom emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA4HU45,Mini Long Xinjiang Goldwind Science & Tech emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA4HUK7,Mini Long M1 Kliniken emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
DE000MA4HUP6,Mini Long Alstom emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA4HXB0,Open End Turbo Long Akka Technologies emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,4,YES
DE000MA4HYC6,Open End Turbo Long Bachem Holding emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,3,YES
DE000MA4HZF6,Mini Long Pinduoduo emittiert von Morgan Stanley & Co. Int. plc,RFSTCA,False,EUR,4PQUHN3JPFGFNF3BB653,2,YES
